date_,city_name,order_id,cart_id,dim_customer_key,procured_quantity,unit_selling_price,total_discount_amount,product_id,product_category,age,gender,income_bracket,delivery_time_days,stock_level,total_weighted_landing_price
30-05-2024,Chennai,2896857,205469,49758,3,262.79,185.09,652196,Clothing,29,Blanks,Middle,1,673,369.42
12-05-2024,Delhi,9647586,212719,13270,3,840.48,67.65,174776,Books,43,Female,Middle,9,4,2275.78
30-03-2024,Chennai,8420643,104635,59007,8,441.43,137.98,123152,Clothing,18,Female,Low,9,961,792.33
07-04-2024,Bengaluru,1911546,209335,12726,3,278,134.77,728075,Grocery,33,Blanks,Low,6,283,2943.81
04-06-2024,Hyderabad,7269354,270644,76431,8,636.06,62.13,688731,Clothing,64,Male,Low,4,113,2992.3
01-10-2024,Bengaluru,3067407,223280,50271,2,271.48,170.64,891807,Grocery,59,Blanks,Low,2,767,1044.24
26-12-2024,Chennai,3120917,985590,79700,6,398.26,86.58,771015,Electronics,43,Female,Middle,2,38,1073.92
02-08-2023,Bengaluru,3184544,505997,32552,7,74.26,86.61,980843,Books,19,Male,Middle,5,508,4688.53
25-04-2025,Kolkata,6512761,374325,25164,7,636.34,199.97,167368,Clothing,63,Male,Low,5,852,517.33
12-09-2024,Mumbai,8479693,649839,19141,6,81.04,84.85,646529,Clothing,33,Female,Low,5,118,2423.06
05-01-2024,Chennai,9164803,985014,75316,9,489.22,2.43,615094,Books,31,Female,Low,1,804,1676.65
12-04-2025,Bengaluru,9070414,699841,28699,6,945.53,177.23,482596,Home,59,Male,High,9,762,3716.73
20-02-2024,Mumbai,8459388,580303,90230,4,290.14,42.47,867590,Home,29,Male,Middle,9,855,3368.34
22-08-2023,Bengaluru,9851307,970402,50697,2,262.47,72.26,509874,Books,44,Male,Low,1,332,1356.78
17-12-2024,Hyderabad,3113475,570872,49910,8,987.79,67.03,812842,Clothing,25,Blanks,High,6,215,2490.72
24-11-2023,Kolkata,8809424,701862,40481,2,363.44,94.44,484629,Electronics,69,Blanks,Middle,7,946,3975.05
29-10-2023,Bengaluru,4582501,884104,18805,9,508.14,179.04,395039,Grocery,47,Male,Low,2,751,4685.27
29-03-2025,Kolkata,5620246,514879,36244,7,217.83,102.31,436241,Home,23,Female,High,1,845,4046.37
28-09-2023,Bengaluru,4248954,859459,65229,8,836.47,175.36,883475,Grocery,63,Male,Middle,5,178,4033.86
07-11-2024,Chennai,2148671,931137,40340,5,925.12,129.39,296329,Home,27,Blanks,Middle,5,72,4010.74
10-05-2024,Hyderabad,5920524,559565,21214,2,581.29,71.43,671926,Home,20,Male,High,1,495,4769.88
05-09-2023,Delhi,7784457,515931,91146,2,715.33,173.18,661657,Electronics,37,Female,High,4,471,3820.92
12-02-2024,Kolkata,6517481,812573,31652,1,941.34,43.57,460087,Home,35,Female,High,5,983,3116.52
02-04-2025,Hyderabad,6900865,946920,94423,8,732.11,165.51,742192,Books,52,Blanks,Low,3,37,2441.15
13-10-2024,Bengaluru,4369948,630234,42929,2,414.66,98.19,409112,Home,60,Blanks,Middle,9,305,936.29
02-03-2024,Delhi,8671219,129071,33463,3,625.45,116.2,936538,Grocery,62,Female,High,3,215,2827.88
21-03-2025,Hyderabad,2080103,767735,42621,2,871.68,38.34,312542,Electronics,46,Male,Middle,5,662,4088.47
29-03-2024,Bengaluru,6922276,862063,88094,6,922.03,71.23,288840,Books,21,Female,Low,2,276,2273.82
25-05-2024,Delhi,1656298,509243,14622,8,938.72,11.37,278589,Home,26,Female,Middle,5,455,1555.29
03-02-2024,Bengaluru,1335201,215829,16394,1,784.86,76.77,481416,Books,66,Male,Low,3,441,937.53
06-08-2023,Mumbai,4929514,270843,62159,9,214.93,25.68,120975,Grocery,32,Blanks,Middle,4,451,4815.73
30-11-2023,Delhi,9023874,507044,45393,6,960.25,49.14,441613,Home,30,Male,Middle,7,937,4622.32
27-02-2025,Hyderabad,2161115,355144,27571,1,803.05,153.78,762027,Home,23,Male,Low,8,862,910.61
14-10-2023,Mumbai,9151070,389004,60973,7,625.08,102.17,766956,Grocery,32,Blanks,Middle,1,992,1087.23
23-04-2025,Hyderabad,5173059,947174,35291,5,887.25,132.23,495918,Clothing,64,Blanks,Middle,2,327,1993.06
20-01-2024,Hyderabad,5235998,338457,44109,2,799.19,87.6,204051,Grocery,37,Female,Low,5,265,3214.2
27-11-2024,Hyderabad,6254594,204950,53514,3,683.82,74.02,320000,Clothing,64,Blanks,Low,2,718,2984.35
10-06-2024,Kolkata,2899010,447153,94804,8,982.4,109.24,707801,Home,29,Blanks,Middle,9,536,3271.6
26-01-2025,Bengaluru,5294970,413584,22279,2,148.7,141.4,164495,Electronics,46,Female,High,1,518,4017.08
29-07-2024,Chennai,8174114,172964,63107,6,362.91,145.55,409661,Clothing,51,Female,Middle,2,603,3243.49
13-07-2023,Bengaluru,7504735,691024,84292,3,780.04,1.32,203977,Clothing,54,Male,Low,1,599,4172.88
27-08-2023,Bengaluru,5474852,655685,60696,8,199.05,90.15,353540,Electronics,53,Female,High,7,725,361.65
22-02-2024,Mumbai,2531571,983061,10398,3,228.97,172.57,211066,Grocery,18,Blanks,Middle,3,677,4822.68
01-11-2024,Chennai,9639748,653806,39306,3,647.43,81.9,717703,Books,22,Male,High,3,522,1653.24
21-03-2025,Hyderabad,1088545,228498,15865,5,690.9,131.51,380237,Books,33,Male,Low,8,850,3134.39
15-10-2023,Delhi,3863982,112038,60420,3,678.33,62.27,918573,Grocery,23,Female,High,4,507,2992.18
26-04-2024,Bengaluru,4517257,276372,79682,6,609.84,150.46,534277,Books,35,Male,Middle,4,838,1697.03
10-11-2024,Delhi,5988101,887124,57569,1,694.14,68.44,704316,Home,22,Female,Middle,1,874,4497.13
13-02-2024,Hyderabad,4079332,807042,31776,9,984.25,52.78,750556,Home,31,Blanks,Middle,2,244,1604.72
17-11-2023,Mumbai,4576887,147871,34536,8,963.88,90.13,302964,Grocery,42,Male,Low,7,953,4515.68
10-12-2024,Kolkata,7863985,885723,63130,9,164.8,178.74,463786,Grocery,35,Male,Middle,4,183,2558.89
18-11-2024,Kolkata,2958600,326427,62126,7,969.23,144.27,510603,Clothing,50,Blanks,High,4,119,4884.43
04-04-2025,Kolkata,6591424,157985,95333,6,271.71,3.68,210575,Books,26,Female,Middle,8,154,4783.84
27-05-2024,Kolkata,5293855,804385,12840,1,644.73,40.62,856304,Home,69,Female,Low,7,147,389.34
08-09-2024,Delhi,9879928,438105,34923,3,742.9,3.33,326593,Electronics,69,Female,High,9,531,4143.69
23-04-2025,Delhi,4109975,869372,27335,3,704.22,31.99,710810,Electronics,59,Female,High,3,616,2188.28
25-11-2024,Hyderabad,4260365,793119,74820,4,999.6,161.78,223399,Electronics,36,Female,High,8,405,3673.65
29-08-2024,Kolkata,2924183,838599,90583,2,976.58,115.07,217449,Clothing,33,Blanks,Middle,3,98,3133.37
06-05-2024,Mumbai,3642176,591766,10888,2,889.72,193.22,517788,Grocery,54,Female,High,8,263,1213.73
06-03-2024,Bengaluru,2847448,286259,47914,1,537.67,123.52,223840,Electronics,18,Male,High,5,867,3262.98
08-08-2024,Chennai,1293239,468165,37495,6,861.88,124.82,746093,Books,65,Blanks,High,9,497,120.92
20-09-2023,Bengaluru,9913561,749879,38900,3,945.29,134.61,988147,Electronics,21,Female,Middle,6,274,1167.75
22-01-2024,Kolkata,7080970,129964,12456,3,179.16,108.05,993856,Grocery,35,Male,Low,7,732,4912.86
13-05-2024,Mumbai,1582029,884240,97298,2,796.04,142.2,360574,Clothing,58,Male,Middle,9,634,1372.03
25-04-2025,Hyderabad,5945167,143702,95516,7,620.25,165.03,576408,Clothing,28,Male,Middle,1,260,2284.2
25-12-2023,Kolkata,2840118,449360,74890,3,147.38,40.76,875729,Home,49,Female,Middle,6,402,2275.59
31-10-2024,Bengaluru,3231004,153819,17459,3,538.89,127.58,769511,Books,26,Male,Low,5,12,1852.52
07-02-2024,Chennai,4066668,529295,62506,2,938.08,91.33,597507,Books,24,Female,Low,6,143,4344.03
04-02-2025,Mumbai,5926757,751352,96720,5,957.23,35.08,627895,Books,44,Female,Middle,2,9,3564.02
04-11-2024,Delhi,5003420,704662,24027,5,375.06,160.47,421900,Grocery,33,Male,High,8,364,1994.97
08-07-2023,Kolkata,6052187,739342,72020,2,679.79,85.25,388820,Books,57,Female,Low,5,699,948.83
09-05-2024,Kolkata,5894280,224865,43904,1,519.92,189.59,164150,Electronics,57,Blanks,High,5,984,3002.6
27-08-2023,Chennai,9526767,703578,63656,8,198.84,96.82,775809,Home,33,Male,Middle,6,428,4799.39
22-08-2024,Hyderabad,8824359,927264,28231,4,416.89,87.3,377637,Grocery,47,Female,High,9,126,4134.14
05-12-2023,Kolkata,1645193,666330,89257,3,774.58,161.92,387634,Books,25,Blanks,High,3,884,349.1
10-04-2024,Kolkata,8460878,294459,28827,3,455.22,87.98,870617,Home,54,Female,High,7,352,2716.77
29-12-2023,Mumbai,4243261,482131,44409,5,999.81,2.71,195177,Books,67,Blanks,High,8,53,3497.12
16-08-2023,Bengaluru,1596209,648588,21868,5,357.13,102.37,824106,Electronics,25,Female,Low,9,944,3698.27
27-03-2024,Bengaluru,3988533,474278,23030,2,352.23,14.22,468524,Grocery,49,Blanks,Middle,3,32,272.56
16-01-2024,Kolkata,7276681,972127,93369,8,137.68,179.49,420633,Home,59,Blanks,High,2,172,2212.07
29-07-2024,Delhi,7028389,657682,27509,2,332,182.19,335921,Grocery,18,Blanks,High,6,410,2016.13
13-10-2023,Delhi,1524908,532191,30547,7,759.07,113.05,475120,Clothing,39,Female,Middle,3,120,3325.43
18-12-2023,Chennai,2471235,977467,75718,7,464.09,102.34,255545,Electronics,38,Male,High,6,721,3443.65
17-11-2023,Chennai,9844690,190718,25350,9,864.74,95.9,947676,Grocery,47,Male,Low,5,346,3616.87
30-12-2024,Delhi,9178030,797080,81675,5,87.1,134.24,857922,Clothing,69,Male,High,8,258,2275.56
03-08-2024,Chennai,9602158,776757,96265,1,50.15,184.03,180158,Home,60,Male,Middle,7,83,409.94
31-10-2023,Bengaluru,2002642,275728,52786,1,750.12,10.36,750939,Home,45,Male,Middle,4,601,697.88
04-03-2025,Mumbai,8106232,230144,32213,7,583.5,3.71,536104,Home,57,Blanks,Low,2,727,4096.91
14-09-2024,Kolkata,6421653,935369,40859,1,333.33,112.24,991153,Books,48,Female,Low,6,992,1235.96
05-11-2023,Mumbai,4168016,686495,80638,2,117.79,60.2,196444,Grocery,30,Male,Middle,4,238,3777.22
11-09-2024,Bengaluru,6961070,794209,81362,7,672.8,3.51,604113,Electronics,38,Blanks,Low,5,120,4247.91
11-11-2024,Chennai,2717681,454046,20554,5,916.28,119.25,788009,Electronics,28,Blanks,High,6,809,1551.62
15-12-2024,Hyderabad,4896238,650916,39094,8,157.2,2.76,443302,Electronics,29,Blanks,High,7,738,2364.05
04-02-2025,Delhi,2134332,660340,92063,7,236.43,109.81,794661,Clothing,66,Blanks,Middle,4,983,882.5
18-12-2023,Delhi,5926081,418020,43966,1,753.67,158.93,531130,Books,62,Male,Low,6,265,2462.28
28-08-2023,Delhi,2630910,862466,58846,3,919.11,27.5,827557,Home,39,Female,High,2,714,3064.07
15-08-2024,Hyderabad,3190534,339592,71597,2,550.01,18.71,347168,Books,20,Blanks,High,9,425,938.15
27-06-2024,Bengaluru,3857436,670081,10574,7,176.26,87.15,716437,Clothing,45,Female,High,6,886,4736.48
09-12-2023,Hyderabad,8874635,812390,21587,6,55.67,111.04,973739,Grocery,45,Blanks,Middle,2,43,2596.24
05-07-2024,Hyderabad,1943117,135276,89972,6,714.99,161.24,143359,Grocery,25,Female,High,7,191,3499.04
22-03-2025,Hyderabad,6415111,108268,85516,4,704.03,179.45,673004,Electronics,34,Blanks,Middle,2,976,4212.54
09-03-2025,Chennai,8687729,121336,85297,3,789.49,12.69,754180,Books,54,Male,Low,8,68,2741.2
25-12-2023,Kolkata,1657363,170245,85492,5,697.44,2.47,408959,Books,27,Male,High,3,52,1581.3
23-06-2024,Chennai,8288652,511763,12751,8,222.68,62.6,163687,Home,53,Blanks,High,7,103,3217.28
27-12-2024,Chennai,5252834,418120,89347,2,497.93,193.15,893571,Books,54,Female,Low,2,62,677.33
02-09-2023,Kolkata,3402070,747541,93058,2,995.71,5.54,782121,Clothing,58,Male,High,9,553,3244.35
14-07-2024,Kolkata,2849841,981205,12353,3,645.09,22.89,450375,Grocery,44,Female,Middle,2,218,2009.82
15-10-2024,Hyderabad,7169264,891827,68129,7,144.81,112.74,999475,Books,37,Male,High,1,252,4670.9
08-01-2024,Chennai,9039660,426640,48351,3,147.09,25.96,532706,Grocery,52,Blanks,Middle,9,611,4347.08
14-08-2023,Mumbai,8586673,961579,98076,4,970.38,181.45,771531,Electronics,21,Male,Low,8,324,1295.5
18-08-2023,Kolkata,2400469,244567,77431,2,654.35,86.51,762610,Grocery,56,Male,High,1,320,1755.66
18-09-2024,Kolkata,2371957,683357,79313,9,964.73,16.82,763856,Electronics,52,Blanks,High,2,324,3190.3
10-11-2023,Kolkata,9544338,750813,64078,6,945.74,16.18,534907,Electronics,39,Blanks,Low,7,173,2437.39
26-01-2024,Chennai,8852376,482669,90954,8,382.34,111.73,762056,Electronics,54,Blanks,Middle,3,207,3422
17-10-2024,Kolkata,5369081,854868,68727,6,96.19,120.75,447920,Clothing,52,Blanks,Middle,8,659,2746.64
19-11-2023,Bengaluru,4439134,468921,39612,9,822.13,109.98,791895,Clothing,61,Male,High,1,200,4447.25
05-04-2024,Bengaluru,6042930,466539,14991,4,923.4,41.88,630709,Electronics,55,Female,High,2,354,2734.18
03-10-2024,Chennai,4691842,754451,82135,5,164.54,186.14,218244,Electronics,54,Blanks,High,8,416,2032.65
29-11-2024,Kolkata,3968198,214954,11584,9,879.76,81.68,392305,Books,51,Male,Middle,2,853,3766.39
06-03-2025,Bengaluru,2914737,955509,57523,5,833.14,152.37,877689,Books,57,Blanks,Middle,9,558,1999
25-04-2025,Delhi,6254051,681724,87679,9,440.27,151.31,409117,Grocery,20,Female,High,9,841,2995.75
12-09-2023,Bengaluru,3067453,915396,74766,1,982.19,120.69,777115,Books,31,Blanks,Low,3,767,2907.92
10-08-2023,Hyderabad,5350912,366714,33009,8,773.03,72.4,560382,Books,62,Female,High,9,103,987.79
03-11-2024,Hyderabad,4841512,572983,42186,7,146.12,183.75,353278,Books,35,Female,,7,798,1040.01
27-04-2024,Bengaluru,3941834,649940,31417,8,185.31,69.28,179536,Home,30,Male,Middle,5,263,3779.08
25-10-2024,Hyderabad,7952946,642659,54747,8,367.72,184.85,120049,Electronics,64,Male,Low,7,995,384.11
08-02-2025,Hyderabad,6454441,934731,30876,2,905.14,86.98,964022,Grocery,33,Female,High,9,200,657.25
04-09-2023,Kolkata,6722834,710065,19747,2,389.72,142.07,947664,Grocery,65,Blanks,Low,2,678,2451.59
30-09-2023,Kolkata,7614034,824474,69905,8,167.13,38.33,559872,Clothing,55,Blanks,Low,6,359,4200.79
07-07-2024,Hyderabad,1530924,409105,35190,5,454.3,69.91,170523,Books,43,Female,High,3,539,2297.52
29-10-2023,Mumbai,2431517,454773,31727,3,307.1,107.42,867650,Books,28,Male,Middle,6,125,4005.04
02-11-2023,Mumbai,5737835,540815,74734,8,975.8,150.01,692686,Electronics,38,Male,Low,1,567,4288.86
12-11-2024,Kolkata,4683789,162253,92436,6,605.97,185.03,447082,Clothing,35,Male,High,1,918,4606.74
07-08-2023,Bengaluru,8406536,764342,28154,3,709.08,7.4,336176,Clothing,63,Female,Low,1,184,3879.21
22-01-2024,Kolkata,8292746,146438,65528,1,599.86,5.52,592433,Electronics,40,Blanks,Middle,8,352,3997.19
04-04-2025,Delhi,4925876,559768,64966,8,335.17,28.06,288495,Grocery,35,Male,Low,8,767,3306.08
21-03-2025,Mumbai,5735237,256978,93057,5,832.02,139.8,257186,Electronics,40,Blanks,Middle,3,527,4681.9
14-04-2024,Hyderabad,2840969,665993,81814,4,333.95,9.43,434346,Home,67,Male,Middle,7,28,2723.85
07-01-2025,Chennai,8796897,599126,63075,8,151.48,41.84,938786,Books,66,Male,High,5,841,2281.39
27-01-2024,Mumbai,6358710,524099,33469,9,341.79,58.54,388171,Electronics,20,Male,High,3,190,4851.21
30-09-2023,Bengaluru,1892690,266266,66174,9,146.41,126.99,583937,Electronics,24,Male,Low,6,155,2376.34
12-10-2024,Hyderabad,7311644,664104,21521,2,799.29,11.4,698049,Books,27,Male,High,5,907,1282.8
11-08-2024,Kolkata,2580752,821944,81713,5,389.77,198.39,196684,Books,56,Blanks,Low,5,159,726.45
19-02-2025,Kolkata,1443965,309309,73965,9,697.49,154.6,772713,Grocery,27,Blanks,Middle,3,116,2417.34
19-07-2024,Delhi,7341634,307567,23229,5,687.72,3.82,232534,Books,50,Blanks,High,6,4,2930.57
04-07-2024,Mumbai,5753948,697908,59132,7,528.58,127.4,233162,Books,37,Blanks,Low,9,902,1963.95
05-09-2023,Mumbai,6789729,795977,36696,9,485.14,164.61,771264,Clothing,32,Female,Middle,6,670,3360.09
06-09-2023,Delhi,3165105,735475,72947,5,446.89,51.72,319525,Home,58,Blanks,Middle,1,222,1479.69
22-10-2023,Mumbai,7122259,100583,36232,5,749.6,177.62,988353,Clothing,51,Female,Middle,8,347,1602.17
12-10-2023,Hyderabad,9186550,300363,90086,8,221.12,63.69,413770,Books,22,Male,High,1,935,3340.13
09-01-2024,Mumbai,6074044,126208,47905,2,71.59,1.18,128648,Electronics,25,Female,Low,2,288,1791.07
17-05-2024,Delhi,5403108,735855,80710,6,263.08,96.16,356130,Electronics,43,Blanks,High,5,379,2571.6
30-12-2024,Delhi,4743550,858043,45584,5,864.68,161.25,456897,Home,60,Blanks,Middle,9,78,4056.63
11-12-2024,Delhi,4475035,496976,70048,9,898.02,32.15,340729,Books,23,Female,High,1,970,2219.37
26-04-2024,Hyderabad,6442301,322906,66856,9,753.14,33.15,454640,Grocery,24,Female,High,4,64,722.38
25-10-2023,Hyderabad,7044633,740652,49558,4,152.29,42.99,648833,Home,61,Female,High,7,904,2610.68
13-08-2024,Delhi,9417897,726957,16462,5,937.14,12.81,885154,Grocery,28,Female,Middle,3,963,4558.1
16-12-2023,Kolkata,4411430,868101,71554,9,112.07,105.21,843179,Books,27,Male,Middle,3,226,2920.81
12-12-2024,Hyderabad,5735694,522825,90127,7,456.05,188.82,610319,Electronics,55,Blanks,Middle,4,331,4276.11
06-03-2024,Mumbai,7868426,478871,45499,4,164.14,155.31,550199,Home,33,Male,High,5,43,4614.16
13-10-2023,Mumbai,2027987,754171,38437,4,810.44,110.13,265329,Clothing,24,Blanks,High,9,179,4045.65
09-03-2025,Kolkata,7075969,932753,74130,7,252.39,28.95,732832,Home,69,Female,Middle,5,292,782.02
04-08-2023,Chennai,8293186,261028,22739,5,267.57,38.04,260891,Home,25,Blanks,Middle,9,283,2320.36
07-07-2023,Mumbai,7731330,319715,99093,7,909.57,180.06,925779,Grocery,43,Male,Low,3,502,2872.4
10-12-2024,Hyderabad,8017449,322655,37278,5,130.62,193.53,844613,Grocery,42,Female,High,5,212,3087.27
24-01-2025,Chennai,6741647,428774,89575,2,538.69,15.34,154434,Electronics,23,Female,High,2,892,4802.22
16-12-2023,Mumbai,8366312,492678,81834,2,202.22,192.52,809009,Books,56,Blanks,Low,6,243,1512.01
26-09-2024,Bengaluru,6467678,670544,67804,2,142.34,77.02,682447,Electronics,66,Female,Middle,6,857,3014.37
14-09-2024,Hyderabad,1501265,731755,21314,7,544.87,126.93,452336,Electronics,35,Female,High,5,957,3331.04
10-08-2023,Delhi,5732470,289528,92535,7,714.32,151.03,922553,Home,29,Female,Low,7,824,2400.1
20-01-2025,Bengaluru,8232264,989582,11863,8,325.13,148.21,774394,Books,37,Blanks,Low,7,476,2155.59
12-08-2023,Delhi,4573260,876575,11313,3,929.26,157.58,648909,Electronics,27,Male,Low,4,643,1183.2
15-03-2024,Kolkata,6659290,534780,21089,8,823.4,161.77,534893,Clothing,37,Blanks,Low,1,798,1282.32
02-10-2023,Kolkata,2414429,103938,70292,3,625.87,72.91,401301,Home,50,Male,High,8,81,3738.71
09-06-2024,Delhi,9329662,197250,53537,2,558.71,158.82,152777,Home,36,Male,Middle,5,858,4998.53
11-03-2025,Delhi,2522055,553128,62474,1,920.24,44.96,438832,Electronics,40,Female,Middle,4,577,2939.56
12-08-2024,Chennai,4026047,539980,18347,6,627.91,189.69,823591,Grocery,60,Female,Middle,4,587,3984.51
10-12-2023,Hyderabad,2128705,644003,92727,3,571.01,7.43,321639,Home,53,Male,High,3,646,2830.28
06-08-2023,Delhi,3323982,452057,28264,3,734.76,132.82,668435,Clothing,18,Blanks,Middle,5,434,2761.83
20-09-2024,Chennai,9065061,360614,76070,6,220.69,18.51,498392,Electronics,25,Male,Middle,7,30,2309.67
30-07-2023,Kolkata,4298993,514921,71068,1,79.09,117.3,523102,Grocery,52,Blanks,Middle,9,621,906.9
16-12-2024,Chennai,9386038,452600,97085,8,317.86,186.78,656314,Clothing,68,Male,Middle,5,822,2715.08
18-09-2024,Bengaluru,4606243,224879,53616,8,186.19,187.91,275324,Books,61,Blanks,Low,6,789,3929.49
13-09-2023,Bengaluru,4982998,529231,98833,3,291.74,77.42,900725,Electronics,52,Female,High,9,826,1973.19
26-08-2024,Kolkata,5706356,934336,66161,4,704.8,41.35,389392,Electronics,54,Male,Middle,3,782,3318.04
18-02-2025,Delhi,1269183,480828,23734,2,471.87,107.06,229385,Books,60,Male,High,7,471,1036.91
22-11-2023,Chennai,9746419,509478,72833,6,984.2,50.01,906383,Grocery,47,Female,High,8,382,4706.68
19-12-2024,Kolkata,3738969,946772,65144,9,263.99,164.66,121207,Home,57,Female,Middle,3,359,425.62
11-02-2025,Delhi,1042599,161570,46101,6,690.72,186.42,970154,Clothing,37,Male,High,2,741,425.54
02-07-2023,Hyderabad,6542822,717823,66872,8,947.55,50.35,408921,Grocery,20,Female,Low,2,69,2589.32
21-01-2024,Chennai,3253225,640843,26725,8,802.52,161.13,269194,Books,24,Male,High,7,172,3330.98
13-11-2023,Chennai,4343715,631801,57799,4,917.45,199.41,207288,Electronics,60,Blanks,High,2,872,2589.3
18-02-2024,Delhi,6884796,101025,41481,4,426.02,174.38,101490,Electronics,36,Male,High,3,412,4186.99
11-03-2025,Delhi,2256100,114921,32448,9,749.7,82.76,101363,Grocery,21,Male,High,8,288,4992.65
07-08-2023,Hyderabad,6473332,305879,45040,4,475.42,181.74,808172,Home,38,Blanks,Middle,6,575,4130.66
26-04-2024,Hyderabad,4449400,649394,82310,1,471.12,12.94,238006,Clothing,40,Male,High,4,773,2576.95
07-07-2024,Chennai,3627558,665037,52808,2,734.21,116.78,688129,Books,22,Male,High,9,559,1909.73
10-04-2025,Bengaluru,3557329,955727,68819,4,680.24,44.92,416649,Books,65,Blanks,Middle,1,750,1227.35
01-02-2024,Mumbai,1338418,653857,74549,5,867.18,115.6,802029,Books,33,Female,Low,3,558,2383.36
17-09-2023,Hyderabad,2638405,707707,38347,3,801.21,49.3,231110,Books,55,Blanks,High,2,876,4647.18
26-11-2024,Hyderabad,3828989,364153,10846,8,904.5,180.53,294150,Books,49,Male,Middle,2,321,732.75
16-11-2024,Mumbai,2426792,492531,67854,7,852.96,163.08,160210,Home,53,Blanks,High,4,95,3223.79
21-09-2024,Kolkata,8639346,836670,81434,6,252,88.38,328790,Clothing,55,Blanks,Low,7,72,3329.35
10-03-2025,Delhi,1068447,145599,46982,7,840.36,160.18,172989,Clothing,24,Female,Low,7,119,2672.26
15-04-2024,Kolkata,4535288,593408,65675,9,971.67,58.97,619392,Clothing,27,Blanks,High,6,944,2995.46
27-07-2023,Mumbai,5969468,133268,28086,7,267.91,50.26,985642,Clothing,47,Male,Low,3,455,980.38
26-06-2024,Bengaluru,2754557,854000,42406,1,88.51,110.9,599597,Home,51,Female,High,6,649,4445.44
28-03-2025,Delhi,3779519,514136,48843,1,499.87,179.47,696127,Books,19,Blanks,High,2,125,2316.55
22-02-2024,Hyderabad,1426043,157350,31038,4,150.43,87.73,495399,Clothing,64,Blanks,High,9,683,919.42
25-02-2024,Bengaluru,4130883,826121,17866,9,445.7,34.54,746752,Grocery,20,Male,Middle,4,14,1756.18
18-02-2024,Delhi,8791243,730837,64758,2,53.37,152.99,471315,Clothing,53,Female,High,8,838,1578.86
07-01-2025,Delhi,2004866,110860,27325,7,109.04,114.24,170168,Electronics,56,Female,Middle,4,866,3610.18
21-03-2024,Bengaluru,2169145,727726,23229,4,879.4,66.67,684020,Electronics,51,Male,Middle,7,986,2550.79
11-11-2023,Hyderabad,1885579,243602,96095,4,662.35,64.33,141946,Clothing,38,Male,High,7,534,2470.84
11-07-2024,Delhi,3509534,392345,72297,8,548.95,138.21,324097,Clothing,43,Female,High,8,887,3951.62
04-02-2025,Kolkata,5754116,129108,34465,2,889.53,150.45,276297,Home,45,Blanks,Middle,2,321,2091.65
13-07-2023,Hyderabad,5862346,367942,28612,1,187.18,112.71,678408,Grocery,58,Male,Low,3,900,814.24
09-02-2025,Hyderabad,4100092,762053,93567,9,158.57,43.95,570969,Home,43,Male,Low,3,629,1668.17
25-04-2025,Mumbai,4607491,970559,26321,5,424.44,68.36,756645,Grocery,19,Female,High,5,2,3045.98
29-10-2023,Chennai,3278240,686243,86725,7,117.57,34.52,913268,Home,19,Female,Middle,4,29,941.99
06-06-2024,Mumbai,4521285,487253,83237,8,219.47,115.51,799723,Clothing,27,Blanks,Low,4,961,1973.14
29-06-2024,Bengaluru,9805333,826575,69048,9,790,51.36,896793,Home,18,Female,Low,4,701,2242.8
24-09-2024,Mumbai,5801304,621075,40080,4,235.24,132.01,847186,Electronics,35,Male,High,6,466,205.61
11-12-2024,Delhi,6589734,397476,70565,9,763,132.44,725916,Grocery,46,Blanks,Middle,3,864,2566.55
01-01-2025,Mumbai,5810290,793084,91260,5,652.02,51.94,384162,Home,36,Male,Low,2,430,1888.47
19-03-2025,Delhi,9550982,126581,73667,8,982.85,1.36,874532,Clothing,41,Blanks,Middle,1,999,1299.01
09-10-2023,Delhi,8388939,668770,42186,6,56.44,21.55,350293,Clothing,43,Female,Middle,4,484,4540.3
24-02-2024,Kolkata,3612331,267234,81420,7,185.06,190.23,956155,Books,31,Male,Middle,8,409,2017.52
26-10-2023,Bengaluru,7669856,433698,20072,3,427.82,76.47,794767,Books,31,Female,Middle,4,412,4064.86
27-03-2024,Hyderabad,2875304,542550,19560,6,527.78,87.42,979450,Grocery,40,Blanks,Low,9,136,3595.92
05-01-2025,Hyderabad,9748286,229544,21043,5,744.33,109.19,214795,Clothing,36,Blanks,Middle,2,186,3403.31
06-01-2025,Kolkata,3157200,332496,11944,7,422.01,138.07,391717,Home,55,Blanks,Middle,5,512,4165.76
26-11-2024,Bengaluru,1976163,151164,42963,5,120.12,85.92,394203,Grocery,54,Male,Middle,7,966,4223.36
14-01-2025,Kolkata,9918538,329655,28414,9,53.74,189.32,736424,Grocery,52,Male,Middle,4,831,1351.42
03-07-2023,Bengaluru,6774005,388812,11179,6,545.13,167,766602,Electronics,25,Blanks,Middle,8,377,3293.95
21-10-2024,Bengaluru,4398642,327224,88744,3,831.41,52.62,953668,Home,28,Male,Middle,4,604,3656.47
02-06-2024,Mumbai,5959252,545277,77866,8,183.63,192.05,645417,Electronics,20,Male,High,4,802,4357.9
18-07-2024,Hyderabad,3295495,963310,14738,7,649.8,73.31,161153,Clothing,27,Blanks,Middle,1,143,4838.96
18-02-2024,Chennai,6141089,583083,41733,2,144.39,173.04,464910,Grocery,44,Male,High,7,593,2989.38
02-01-2024,Kolkata,6093111,852582,82537,6,879.59,13.18,672905,Grocery,38,Male,Middle,6,200,4019.5
24-12-2024,Bengaluru,5665924,426644,39749,3,317.66,53.99,813704,Clothing,18,Male,Middle,5,15,3165.06
